更新时间,#genre#
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV11,https://migu.188766.xyz/?migutoken=200df280a61009df00849542b2329418&id=CCTV11&type=yy
CCTV11,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV11,https://tv.iill.top/x/cctv11
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=POoalv&tk=FgM0vQMejxvG
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=4Mx71z&tk=FgM0vQMejxvG
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LhZ7KG&tk=FgM0vQMejxvG
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pKiHMB&tk=FgM0vQMejxvG
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fuKSMq&tk=FgM0vQMejxvG
CCTV11,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8
CCTV11,http://113.119.24.168:58888/udp/239.77.1.238:5146
CCTV11,http://116.21.205.101:8188/udp/239.77.1.238:5146
CCTV11,http://59.35.185.47:8188/udp/239.77.1.238:5146
CCTV11,http://218.17.33.178:53290/tsfile/live/1011_1.m3u8?key=txiptv
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8
CCTV11,http://113.56.95.223:8889/rtp/228.0.0.242:6108
CCTV11,http://nas.hssvm.com:8888/udp/225.1.1.22:5002
CCTV11,http://lt.hxtre.com:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV11,http://60.29.124.66:6080/hls/22/index.m3u8
CCTV11,http://114.254.39.135:18888/rtp/239.3.1.152:8120
CCTV11,http://drive.mxmy.net:8888/udp/239.3.1.152:8120
CCTV11,http://117.12.150.111:4022/rtp/225.1.2.192:5002
CCTV11,http://175.8.181.61:7878/udp/239.76.245.251:1234
CCTV11,https://stream1.freetv.fun/c23a4f52a9d9d0b34759b80498722011be190bd0d11d4425312946cb5f42cc75.m3u8
CCTV11,http://222.218.122.23:8188/udp/239.81.0.229:4056
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Z5qUGH&tk=FgM0vQMejxvG
CCTV11,http://106.86.155.3:20001/rtp/235.254.198.7:1304
CCTV11,http://117.86.51.74:8888/rtp/239.49.1.11:6000
CCTV11,https://stream1.freetv.fun/37b1c14c3378e510bd07d553a1abcca238f13e040b5b0419b3ece2c9d4f50efd.m3u8
CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8
CCTV11,http://175.8.181.61:7878/udp/239.76.252.251:9000
CCTV11,https://stream1.freetv.fun/dcef14ce5251b74634feed59c5fe81680a6c6808c27c2c4646e99d2f73be088c.m3u8
CCTV11,http://171.104.106.168:50112/udp/239.81.0.229:4056
CCTV11,https://stream1.freetv.fun/17d891eae505df11015721769460efb5710e894fe09b781364d6b052e6255b4e.m3u8
CCTV11,http://115.171.216.80:4000/rtp/225.1.8.73:8120
CCTV11,https://stream1.freetv.fun/b295e709dd85615bdf34e8da41eb11931d04f54e06fe15c04652d69725f20095.m3u8
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8
CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
CCTV11,https://stream1.freetv.fun/522d8760b9c0e8172aefbf6b1aac7030daf6f613fabce8b1d00a15416ad0b052.m3u8
CCTV11,http://153.0.171.163:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://115.171.216.58:4000/rtp/225.1.8.73:8120
CCTV11,https://stream1.freetv.fun/ac135f3f5e389db99311c5a5acf9e673707e60b26de5f34a4035377c59d4a316.m3u8
CCTV11,https://stream1.freetv.fun/27632416c2d0b7008c9115ce0cc3fa91d296004c069613241b48e72241bf3f42.m3u8
CCTV11,https://stream1.freetv.fun/68c070855220396db2e41066321af8293ced387cb0158997b30c961f539a0433.m3u8
CCTV11,http://114.100.195.67:4022/rtp/238.1.78.206:7502
CCTV11,https://stream1.freetv.fun/d97937f325c81b2f57f5393f84f278753f1333cfb102b0077f647864187b224c.m3u8
CCTV11,http://1.24.190.98:10080/hls/11/index.m3u8
CCTV11,http://122.189.103.251:8888/rtp/228.0.0.242:6108
CCTV11,https://stream1.freetv.fun/883cf5ed5a80c6930564927ac008c9239378987db7d355ae42e6634b9dc86bbc.m3u8
CCTV11,https://stream1.freetv.fun/a2291aca1f34c2adb00726f287981230a15e9fe84c5350e104f7704947052e52.m3u8
CCTV11,https://stream1.freetv.fun/380fd2a0e12a88935db9c3b90b011270ffebeaa45361fe123a2db80942184264.m3u8
CCTV11,https://stream1.freetv.fun/bd26ce297532d5423d61f7d895a47df82cacfee0a5987faaf4202574329d7686.m3u8
CCTV11,https://stream1.freetv.fun/d5f782070cc8a23fe81a95f05759b6fedf6c99e4d9aca6798c4211a901af4e1c.m3u8
CCTV11,http://113.120.46.146:8123/udp/239.21.2.2:5002
CCTV11,https://stream1.freetv.fun/8feb8630d696cc1b00fc6689b933f13c899a4326fd16df1bdba40c6acd1df63e.m3u8
CCTV11,http://171.213.242.223:8188/udp/239.93.0.102:5140
CCTV11,https://stream1.freetv.fun/35a2fbcacbefea4356860da239a47e740d38a880572de2de20476bead6129246.m3u8
CCTV11,http://113.26.202.52:1299/tsfile/live/0011_1.m3u8
CCTV11,https://stream1.freetv.fun/3f3cbe35e4ab51d5138589e61d79f5d29e6862401940478ddfa92fb6fcd8a874.m3u8
CCTV11,http://61.176.24.78:40001/rtp/232.0.0.178:1234
CCTV11,https://stream1.freetv.fun/b0a1851b132a32c2caf37955097c561857438e3b9224ad437299c503249be6f4.m3u8
CCTV11,https://stream1.freetv.fun/dcd677dc3f9178f01747897336aa53a4b8bc6a4a38157873c7520bed79dad523.m3u8
CCTV11,http://218.8.87.96:4000/rtp/229.58.190.134:5000
CCTV11,http://42.92.195.226:10000/udp/239.255.30.62:8231
CCTV11,http://123.168.95.21:4000/udp/239.21.2.2:5002
CCTV11,http://114.107.46.94:8188/rtp/238.1.78.206:7502
CCTV11,https://stream1.freetv.fun/35afa74920f53491fd0b0d0b59d19ab68031b5ae3609ebf8371fd52e7102849b.m3u8
CCTV11,http://106.116.243.22:9999/rtp/239.254.201.123:8120
CCTV11,http://60.174.40.117:85/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://121.29.141.59:4022/rtp/239.253.93.153:6321
CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=4mwask&tk=FgM0vQMejxvG
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8#https://migu.188766.xyz/?migutoken=4e03a49748de5ba9fccacec38278da9d&id=CCTV11&type=yy
CCTV11,https://stream1.freetv.fun/0873471d1f3080eb9ba37ba7d0b57b5c8ec5fc1ff0bf01cf76e8377d5dde63b9.m3u8
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://111.162.205.19:8686/rtp/225.1.2.192:5002
CCTV11,https://stream1.freetv.fun/635ba8554e3fc76ebc506d5883bd01d5fff103a7cee73ee07099cc8e2c1b6499.m3u8
CCTV11,http://111.61.236.247:9081/hls/11/index.m3u8
CCTV11,http://223.167.230.154:4022/rtp/239.45.1.196:5140
CCTV11,http://180.165.12.90:4022/rtp/239.45.1.196:5140
CCTV11,https://stream1.freetv.fun/91c6c9a30aa46414e233ccad6dbcf8680e624440eadccb1ab8a7e16f5a37ba75.m3u8
CCTV11,https://stream1.freetv.fun/a296e075276025c13fccaa815a2a2968db83b532e3dcdd87dea6d56e3b63152a.m3u8
CCTV11,https://stream1.freetv.fun/45924a133f951974f16567235e54151d56b5a41ab7cae3866a9e79a8d366cd09.m3u8
CCTV11,https://stream1.freetv.fun/f55a0dc8c0307b296b9df7bbb1e751b12df6f8cad452f9693311ca7bab34e245.m3u8
CCTV11,https://stream1.freetv.fun/c582369f1cbc0a3d932f6f6b04fbdee2da4f94b2f00d0ae29d3cd8e950dd1a34.m3u8
CCTV11,http://fxgm.fxjf.work:19901/tsfile/live/0011_1.m3u8
CCTV11,http://116.234.77.27:4022/rtp/239.45.1.196:5140
CCTV11,http://www.cdnstv.com:6398/hls/11/index.m3u8
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=6f0aba8bb528e29d40340f6930899fd9d7af9fd013c355a61146d5528e6ac297c46d65935ffcea640455737c324736dd8a29f22083f5450155873c9e89d3a4fb8b6b92b897a7dc62ad55fd891d
CCTV11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=b64f3a361e8074b39bbbad35bdf17e43f722bcfa61647fe1ac137ea76cd90f034c1ab08fffb962f33c8dbe34b78847898aa262bf4eb0da6bbe3ef3975c49ee67fa1049054ac575c70a5fe5836e
CCTV11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8
CCTV11,http://ygbh.site/php/bfgd.php?id=130
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=4c903e5316196f2e3d586dc059cbb28c4bee023a690e5e366a6178f6c339df906f37cc0cf3efc277fd847991bc5c69f5d53eb0a19222cf25d5a646a7ae998a25cefc549cdf0f8c5a1c2d38fe88
CCTV11,http://www.freetv.top/migu/667987558.m3u8?migutoken=00a21f1483e571da068c555e3eea928f7c6183b26d7acc2afe9bb5e115f0005e02b6118176789d76765ae297bd6dfe4e14966e64415f0781535d91ed266aac177d6ff10fa6358e0eedddc2223b
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=408059f9700f7f56e62184e265e65547e81239e202e8eca9e4c8b6af6d24f1b95ecc82d9a995833141f0ac6d599ff24fc9f1a323a6beb60301088388f1601c0e7c72b52ba0a58472e525714823
CCTV11,http://180.213.170.24:8188/rtp/239.5.1.137:5000
CCTV11,https://migu.188766.xyz/?migutoken=4e03a49748de5ba9fccacec38278da9d&id=CCTV11&type=yy
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=0889c33c8749b813b28c533d0ceb5e64bdf62396a1f0d2d849b8980a53dc7a8553dda3a862c070fb58ada9d23f299446643d38d44ab5b1506b0ff3a5033bd766ae621fd4e8c886ae46a9905d73
CCTV11,http://58.19.43.46:9901/tsfile/live/1030_1.m3u8
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=16827d54043eba69d051685229b1d0623c01f398f643b3a7d912c9929d6525025ef57eb61666d45bb70dfc86405aa336ca762f0bda4f0284d98eddae4042805df42661f954a1d40820829ec8c2
CCTV11,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV11,http://fm1077.serv00.net/Smart.php?id=cctv11
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=1d0a7c51349d0d29392d62f5685c0adeccb58bc9a3ffea11a91caa97486b3676f1419283c7373cda120fc07d90d911e4191c58663b10666354a5140046e37437b3dfa6cb78242873fb16b97565
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=0960d7e074be53abeacd988e7daaca6d1477b1f255f98a01c33c7adf74ac246fe65a23451c3cff9b1203a6285cec778b6d488bd805e9d2433abe3ca23eb24e4f2a5f36bba821773558e1dec231
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=dfda8acb7dfd1d1149e2e4a381e46a298c47e88f939d7deef7846d6e15f76fc596a0a58e349a64678edbb921fc353b458211c4bbf22e23bb75fd1dc9384d8c251c729958bddd28ec81d8c0922f
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=94966fdba4386de76a59ad1052a1c8095cf8663510a3916813c5e60acb984ae723c749b8fc8917a8201dcae662c135045ceb026cdb90e5c76804938cb26605a70e496eb6695eb30a63b32270a9
CCTV11,http://qjrhc.jydjd.top:2911/udp/224.1.100.43:11111
CCTV11,http://sh.lnott.top:880/dx11.m3u8
CCTV11,http://113.120.168.111:4022/udp/239.21.2.2:5002
CCTV11,http://114.241.221.113:4022/rtp/239.3.1.152:8120
CCTV11,http://49.113.110.63:4022/udp/238.125.3.212:5140
CCTV11,http://111.226.232.117:10010/rtp/239.254.201.123:8120
CCTV11,http://111.113.88.154:2000/rtp/239.121.4.150:9202
CCTV11,http://218.86.186.71:8188/rtp/238.255.2.14:5999
CCTV11,http://222.82.207.186:8188/udp/238.125.3.212:5140
CCTV11,http://1.195.210.240:8822/rtp/239.16.20.11:10110
CCTV11,http://202.107.163.166:5555/udp/238.125.3.212:5140
CCTV11,rtsp://183.59.156.166/PLTV/88888905/224/3221229858/10000100000000060000000010595398_0.smil?rrsip=125.88.70.140
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV11,http://113.57.111.4:1111/tsfile/live/1010_1.m3u8
CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8
CCTV11,https://stream1.freetv.fun/6123793b04047f9d1985cdab1ce37c47bee9c9b8668d8e453b5242a2bb62d3f3.m3u8
CCTV11,http://8.138.7.223/tv/mgitv.php?id=58
CCTV11,http://182.150.23.74:808/hls/11/index.m3u8
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=14896515d1514a4437b9fc787f82cc339fe93aeeb6c156d0db550c36ad47ad15227653e5e1212a901544141c80eaeb141492d17e72b51ec0f8367c6081e6f56027d717b45ee0502bd44fc7b295
CCTV11,http://223.159.9.168:8099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,https://tv.iill.top/migu/cctv11
CCTV11,https://iptv.mydiver.eu.org/live/encrypted/NDIwYWZmZGNkNTk0YjA2ZThkYjIzZTkyN2RkZWYwZWQ6NzUwZThjZDNmNDNkYTUwZTRmY2E1ZjBjMWY1ODVmZTViNzkwMjMzNTVlM2YxYzBmM2EyYWZjZDBiZmQ2ZWVkNGE0NWFiNmQ0MDViZTM1ZDFiN2E3MDA4NWI3M2VhOGQzMThkYmY0YWY2MzAzZjk3ZTY1YmJjZDFhYjFlYjdjOGIyOGNhNGZhZjIzNmJmOGIxMzk4MTRkMWFkMTA0NjllMWMyOTU1MGQ5ZDQwYjMwYzQwNGFkNTBhYzQzMTg0NjczMmNlZjEzNTQ1ZWNiNDc4MzE0OTgyZjhjMTBmODhlZmMyZTgyYzIxMTNkNGQ3ZmY5YTc2ZmE2ZTEzNjdhNWM2NWI5Y2FkZDg4NDllZmJlYjZiODIwZTQxNjdlYWVkODk2ZWI5MDk3YmQxNjkyZjBkZDg0Y2QxN2Y2N2EyYTAwMDljODg3YmQ5YjZlM2NhYzE2NzNjMjRlYTRkOTRiMWUwMjRkNmExZDgxZjdkNjIxMmRhYzBmNDJmNTc3MDA2MzI0NzA1ZTg5ZjQ4ZTA4MGUzZmQzNWM4Mjc3NWNiNWEzNWE5NDk5NmFjMjc4OWI3NTlhZjVjNjFhM2VkNjRlNzVkOTg1NTJkOTg2ZjlhNTFhY2UyNWQxNzllMGMzYjVjYzYwNzQ1ZWJhNGMyNGQ0ZDdhMTI0MDZlOTFjMGYwYzNhZThmYjRjNjE1MmFiMjkxMDZjYjg3YmQzOGYzZDE5YmQ2Yg?username=tg_at1uqlok
CCTV11,https://iptv.mydiver.eu.org/live/encrypted/NDEwMWJkYzJjNjYxZjczMGE4ZTc5YWUzYjk1NTAwNTc6NTM2ZTQxYjMyN2NkYWNiYmE3Zjg3NmMxY2I1MTIzMDYyZjJlNjc4ZTNkODA1YmQyOGZhMmZlNGQxMmRkZWE0YWYzODdiNDg1YmM4ZGQwZDNlMjdjNTJiYzI2ZTI1ZDQxYzgzNDczNGQ4MTJhZjI0MjAyODE2YzkwZjY1MzdhY2I5NjM1ZjJjZDA1MDlmZWEwMDIyOGNhNmZmNTdkODBmZjI2MTZiZTBmMDI0Njg4YTA1YjRhMWU0NjAyM2E5NzQzZDgyZjFhYjIyODg1MWIxNTc1OGMzM2M1N2FiZTg4OGU0N2M5NjEyMzdmNjQ1NDZmMjE4ZGQwMTM4ZDE0ZTQ4YzQ3MGYzZGYwMjdjYjFmZDZlNmZkN2NiNDMyYWRmZjQ4OTE5YzljZGJlMzEyM2NjNmNjMWRmMDU2ODA4ZjQxOGVmNDczMDQxY2RlOTRiNTUzZDYwY2Y4NDc3ZThkOTJjMjU5ZjJkNGM0MzFjODI5MWVmMGVlYjk5MTg0NTQwOTNk?username=tg_at1uqlok
CCTV11,https://iptv.mydiver.eu.org/live/encrypted/MDEzY2ZiZDM3MjdhYjZlNDZkNTAxYjdmNzA5OTY0OTY6Y2Q2OWVkYzQ5ZmRkYmVhMGZhMTk5YTg4MTBiMzI4ZWYwYmY5MDY5MGU4ODViNjY0YTczMmYyMzk2ZmE3ZDA3Zjc4OTkzMTE5ZjNiMmMwYTNiNmU5Yjk0OWVmN2Q4MWEyZWJlOTk3ZWM4OTExNWJkMzU0N2U5ODViYzE5YzJmOTVkZTVhMGJjYThiN2UyMzI0MzMzODUyZjQ3OWM1ZWExMDVmYTUyMWI3MjZiZWNmODE3Y2ViNjg1NzAzOTEzMmRjNjQ4MGY1ZWVlOWQwOGYyNzNkMDQxYzhhNjUxNDkyYmNmNzZmNDUxMDcyMTgyNzMwMzM0NjYwN2IwODdmOGU0ZjAwMDYxZTFkYmIxN2JiMjAwZDQ1MDZmNjhiNGU4ZTBmZDI4NzYwNzY3YmYzZGY2NTA1ZGZhMjZlYTdkMTgzZTY1YWJmNTljNjE1YTkxNDY1YmVhOGY1MjU3MDUzNTIxNQ?username=tg_at1uqlok
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV12,https://stream1.freetv.fun/2c98c616dcd0625e1925f95296d9a84fa33e6837825cc93edd4ec07f6d4b6ac0.m3u8
CCTV12,https://tv.iill.top/x/cctv12
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=URpjqF&tk=FgM0vQMejxvG
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UD8j7z&tk=FgM0vQMejxvG
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=yc8lZU&tk=FgM0vQMejxvG
CCTV12,http://113.119.24.168:58888/udp/239.77.0.136:5146
CCTV12,http://116.21.205.101:8188/udp/239.77.0.136:5146
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8
CCTV12,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv
CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8
CCTV12,http://114.107.46.94:8188/rtp/238.1.78.242:7808
CCTV12,http://114.254.39.135:18888/rtp/239.3.1.64:8124
CCTV12,http://59.35.185.47:8188/udp/239.77.0.136:5146
CCTV12,http://117.86.51.74:8888/rtp/239.49.8.135:6000
CCTV12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV12,https://stream1.freetv.fun/b0468d79ea902e3b48781da5ff9767e3fa65491b9944500bab58e8fd9bced0f3.m3u8
CCTV12,http://117.12.150.111:4022/rtp/225.1.1.142:5002
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fMMDXe&tk=FgM0vQMejxvG
CCTV12,http://222.218.122.23:8188/udp/239.81.0.119:4056
CCTV12,http://113.56.95.223:8889/rtp/228.0.0.12:6108
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://122.189.103.251:8888/rtp/228.0.0.12:6108
CCTV12,http://175.8.181.61:7878/udp/239.76.253.162:9000
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8
CCTV12,http://218.241.192.50:8808/rtp/239.3.1.64:8124
CCTV12,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
CCTV12,http://125.115.205.189:4023/udp/233.50.201.123:5140
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BPTL7D&tk=FgM0vQMejxvG
CCTV12,http://171.104.106.168:50112/udp/239.81.0.119:4056
CCTV12,https://stream1.freetv.fun/73e76f84f85f78d63807bfb8e51dff03850f7d1cafd1c6521d6eb45272bc4ead.m3u8
CCTV12,https://stream1.freetv.fun/42db57df2f3a527d3d4b1ae87be77b20322d9240d4337b0f15bcae2a25717083.m3u8
CCTV12,http://113.15.109.216:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.8.181.61:7878/udp/239.76.246.162:1234
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=0RllDc&tk=FgM0vQMejxvG
CCTV12,http://1.24.190.98:10080/hls/12/index.m3u8
CCTV12,https://stream1.freetv.fun/9556fd1c9478795a55246e0e943c722fc1b47fd5e2ab6de9ebf371e1eca09d68.m3u8
CCTV12,http://115.171.216.58:4000/rtp/225.1.8.12:8124
CCTV12,http://113.15.109.216:59901/tsfile/live/0012_1.m3u8
CCTV12,https://stream1.freetv.fun/72ad99a6a08c58c24868d3abddb6c4f7c8ac34a49c55133b957ff50d418f183f.m3u8
CCTV12,https://stream1.freetv.fun/51337667e5647403507b5d7923c277b8154168e635f0401f2a4221c4d2ef9861.m3u8
CCTV12,https://stream1.freetv.fun/fd8feeadf3d281587366a5c57dfb6fe54baef1a61e6704b5e769aeccbcaf79f9.m3u8
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV12,http://122.189.103.2:8010/rtp/228.0.0.12:6108
CCTV12,https://stream1.freetv.fun/324e6aa1dded3b4f9b181969fad75b68afe050090a40010aba5b8eb9cf1493a2.m3u8
CCTV12,https://stream1.freetv.fun/b91ab570797be93e5b35ff265d6af775a03ec73df9cedc59ea26a45eddacd474.m3u8
CCTV12,https://stream1.freetv.fun/c1158e9f574adaa9f9b0e6416e9e0f0077b18a48d85c31c916d87bf60790c74d.m3u8
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=6Hpvtu&tk=FgM0vQMejxvG
CCTV12,https://stream1.freetv.fun/713f8c42d89efd6b0b31ab22e8070a22a6eb54790b31f6e8ebe511775c1309f5.m3u8
CCTV12,http://114.100.195.67:4022/rtp/238.1.78.242:7808
CCTV12,http://61.176.24.78:40001/rtp/232.0.0.139:1234
CCTV12,http://113.120.46.146:8123/udp/239.21.1.156:5002
CCTV12,http://171.213.242.223:8188/udp/239.93.1.30:8124
CCTV12,https://stream1.freetv.fun/08821321f1021399debb8c447ff401b821fd25732aa1387442824c741d2c3317.m3u8
CCTV12,http://106.86.155.3:20001/rtp/235.254.198.60:1516
CCTV12,http://220.190.54.26:8188/udp/233.50.201.123:5140
CCTV12,http://218.8.87.96:4000/rtp/229.58.190.158:5000
CCTV12,http://117.86.51.74:8888/rtp/239.49.8.55:9822
CCTV12,http://115.171.216.80:4000/rtp/225.1.8.12:8124
CCTV12,http://123.168.95.21:4000/udp/239.21.1.156:5002
CCTV12,http://42.92.195.226:10000/udp/239.255.30.182:8231
CCTV12,http://223.167.230.154:4022/rtp/239.45.3.10:5140
CCTV12,http://121.29.141.59:4022/rtp/239.253.92.197:6062
CCTV12,http://60.174.40.117:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://106.116.243.22:9999/rtp/239.254.200.161:6000
CCTV12,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8
CCTV12,http://116.234.77.27:4022/rtp/239.45.3.10:5140
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8#http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv#https://migu.188766.xyz/?migutoken=3a145e42ff2b6aba178e34c7e7080e31&id=CCTV12&type=yy
CCTV12,http://111.162.205.19:8686/rtp/225.1.1.142:5002
CCTV12,https://stream1.freetv.fun/bc0c57f3ba2aafe4da0f9f2d7ab1daaa00b01f677be68a5bc68c11171cc3b6ca.m3u8
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
CCTV12,http://lt.hxtre.com:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,https://stream1.freetv.fun/f413444f457880c1a54a406268022be7f3af3d735d544c8eb9ce02d882acadde.m3u8
CCTV12,https://stream1.freetv.fun/87253b3afaea039178ade58ec1a91b1e62964839905c18240f5e1ee7bb8c7e20.m3u8
CCTV12,https://stream1.freetv.fun/9939de51ca21fc72f5758427a32dcb3b7a91b86b5c36e00e2b639d7b81d2e4be.m3u8
CCTV12,http://fxgm.fxjf.work:19901/tsfile/live/0012_1.m3u8
CCTV12,http://fm1077.serv00.net/Smart.php?id=cctv12
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=31f1f7706893174b07ad63d278f68bdbc05d1220b36e0b0e4562d7f178a678551b4a327c4a82e2d31097779e60029fb200d4b109d504cc7e3b1b689ebc69e062a20f41e4bbba0fadcf402d0293
CCTV12,https://stream1.freetv.fun/3b7ab12e53d8940f11425a003775b632c1f36e38a900011df46af87afe869e85.m3u8
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8
CCTV12,http://qjrhc.jydjd.top:2911/udp/224.1.100.77:11111
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=6da0b98d673331a792733285434b6f75aefe1d72574d51d388f210f853362b7f5cd07a7969ae76778b0d05129f6c205abeb3a168906b638ece23bdde93d5a86f47482052cd9b44f53ceefb2207
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=a099c4781935e65ce141b770794c3b43ae66c9cff99a441ab85b8a676ceb9472ea0e60b610403e97c019904f7c814c2524dc1f8f884664706b7b5a1ce4fd076c7f8c776c9d73f4a0fc12b259f3
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8
CCTV12,http://home.yulei.online:9999/rtp/226.0.2.164:9224
CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a
CCTV12,http://sh.lnott.top:880/dx12.m3u8
